Id,Sales
24831,8041.8667
25687,8594.527
26543,9906.802
27399,0.013003083
28255,4981.874
29111,5634.371
29967,5748.999
30823,5741.2944
31679,6034.9985
32535,6669.6543
33391,0.011404533
34247,4688.5273
35103,6893.319
35959,7259.976
36815,7801.6904
37671,7750.9946
38527,9827.365
39383,0.0625288
40239,5000.4937
8,9534.414
864,10289.915
1720,10834.484
2576,13076.934
3432,0.44799727
4288,7467.422
5144,8073.3228
6000,7857.062
6856,7572.078
7712,6442.0845
8568,7192.1504
9424,0.0284893
10280,5699.722
11136,6772.2334
11992,7340.0747
12848,8063.48
13704,8762.37
14560,12830.896
15416,0.11856382
16272,5886.3765
17128,5995.101
17984,5966.2764
18840,5418.377
19696,5862.653
20552,5528.8804
21408,0.052295733
22264,5778.4937
23120,7495.358
23976,7986.4497
24832,8294.483
25688,9515.083
26544,10509.931
27400,0.05133277
28256,5954.065
29112,5619.386
29968,5604.7617
30824,5230.041
31680,5627.1367
32536,6194.907
33392,0.0125556225
34248,5960.947
35104,7514.764
35960,7547.829
36816,9060.609
37672,9227.382
38528,12379.914
39384,0.058717936
40240,5805.847
9,5641.739
865,5877.552
1721,6409.3804
2577,7584.236
3433,0.0078999065
4289,3966.4634
5145,4026.8394
6001,3434.0833
6857,3749.616
7713,2435.512
8569,3559.2239
9425,0.0
10281,3812.5754
11137,5585.7197
11993,6095.3833
12849,5785.459
13705,6819.473
14561,7525.5596
15417,0.028339634
16273,4451.3774
17129,3460.645
17985,2887.765
18841,3224.3713
19697,3349.8867
20553,3027.8987
21409,0.06130395
22265,4192.1724
23121,4763.821
23977,4771.538
24833,5609.0615
25689,6154.9155
26545,8311.003
27401,0.016159927
28257,0.8767206
29113,3517.2166
29969,2896.8755
30825,3120.021
31681,3111.9744
32537,3359.5386
33393,0.0
34249,4333.259
35105,5286.945
35961,4804.3022
36817,6049.5625
37673,6073.5737
38529,8021.529
39385,0.0
40241,4077.0664
10,4929.386
866,5111.0103
1722,6063.137
2578,6786.284
3434,0.0126785925
4290,2980.1475
5146,4513.1665
6002,4136.8047
6858,4148.5254
7714,4364.308
8570,4818.782
9426,0.0
10282,3145.717
11138,4923.719
11994,5275.867
12850,5633.796
13706,6269.8135
14562,9027.399
15418,0.0
16274,3083.99
17130,3988.9297
17986,4145.9575
18842,4145.807
19698,4261.134
20554,4391.4644
21410,0.0
22266,2946.69
23122,5355.9756
23978,5497.428
24834,5516.4116
25690,6173.112
26546,7447.3496
27402,0.0
28258,2918.0444
29114,3775.1228
29970,3835.403
30826,3932.2341
31682,4470.3423
32538,4641.8433
33394,0.0
34250,2994.9563
35106,4846.6016
35962,5027.5586
36818,5401.168
37674,5500.4805
38530,6908.6226
39386,0.0
40242,3169.0242
11,6540.0156
867,6526.1445
1723,7395.725
2579,9626.392
3435,0.05201859
4291,5170.065
5147,5643.3
6003,5101.128
6859,5105.2607
7715,4969.4536
8571,5713.068
9427,0.004894523
10283,5443.465
11139,6662.591
11995,7307.6973
12851,7710.242
13707,8085.4673
14563,12910.982
15419,0.3626984
16275,6015.0166
17131,6075.7173
17987,4776.5474
18843,4667.0786
19699,4806.8965
20555,5244.103
21411,0.0
22267,4586.2695
23123,6323.445
23979,6117.423
24835,7051.093
25691,7520.1133
26547,9647.669
27403,0.047851276
28259,5435.682
29115,5619.7935
29971,4992.458
30827,4875.8184
31683,4904.1455
32539,5845.5996
33395,0.0458655
34251,5500.1343
35107,6144.047
35963,5918.772
36819,7081.3677
37675,7251.8516
38531,9913.172
39387,0.019587742
40243,5673.9185
12,7674.885
868,8207.462
1724,9461.752
2580,11402.052
3436,0.009952534
4292,5061.0464
5148,5488.809
6004,5287.313
6860,5545.0146
7716,6722.3833
8572,6515.7764
9428,0.015438273
10284,5204.616
11140,6984.6987
11996,7469.4023
12852,8647.794
13708,12938.1875
14564,11466.952
15420,0.0
16276,5144.2637
17132,5254.092
17988,5151.639
18844,4915.2114
19700,5919.935
20556,5955.4624
21412,0.11300627
22268,5169.187
23124,6616.8027
23980,7041.623
24836,7294.341
25692,10507.475
26548,10377.138
27404,0.0
28260,5127.5244
29116,5706.337
29972,5630.885
30828,5588.544
31684,5654.6577
32540,5944.662
33396,0.0
34252,5149.9683
35108,7659.6226
35964,7772.8345
36820,8371.897
37676,9033.738
38532,11076.228
39388,0.11322774
40244,6018.65
13,6247.791
869,6510.3594
1725,7056.0513
2581,8297.862
3437,0.0515419
4293,4216.4595
5149,5170.326
6005,4894.6113
6861,4784.203
7717,4478.827
8573,5199.481
9429,0.033584695
10285,4406.31
11141,6436.2007
11997,6731.7124
12853,6640.3794
13709,6760.8613
14565,11845.954
15421,0.040823605
16277,4693.924
17133,5294.282
17989,5141.1543
18845,5363.276
19701,5692.501
20557,5648.4585
21413,0.041048814
22269,4008.987
23125,6656.88
23981,6787.2295
24837,6564.6455
25693,8346.607
26549,10000.148
27405,0.0
28261,4100.7065
29117,4619.938
29973,4763.2617
30829,4836.4185
31685,4899.4087
32541,5363.588
33397,0.0
34253,3910.8516
35109,6671.6777
35965,6552.5283
36821,6961.9644
37677,8028.05
38533,10712.252
39389,0.047254898
40245,4442.3086
14,8500.929
870,8424.828
1726,9645.269
2582,11082.812
3438,0.063675635
4294,4917.8984
5150,7622.948
6006,8023.778
6862,7507.636
7718,7139.72
8574,7755.6313
9430,0.0
10286,2107.1123
11142,3035.1777
11998,3636.4739
12854,4104.479
13710,4385.909
14566,14147.843
15422,0.08042055
16278,4062.5005
17134,6113.106
17990,6197.147
18846,6020.355
19702,6562.586
20558,6790.169
21414,0.087399356
22270,4244.8984
23126,8486.079
23982,9249.074
24838,8931.914
25694,9341.239
26550,10674.14
27406,0.03405327
28262,0.2920776
29118,7086.7666
29974,7514.9937
30830,7134.1113
31686,7037.4937
32542,7471.283
33398,0.044475436
34254,4131.059
35110,7762.018
35966,8124.413
36822,9036.487
37678,9037.375
38534,11233.951
39390,0.043301594
40246,5318.8516
15,6087.7075
871,6076.5923
1727,6613.181
2583,8463.148
3439,0.066238604
4295,4920.094
5151,3957.303
6007,3456.2998
6863,3331.0093
7719,3184.443
8575,3639.17
9431,0.024483107
10287,4922.132
11143,6146.8604
11999,6261.8706
12855,6081.0107
13711,6748.8135
14567,9950.874
15423,0.08086771
16279,5273.6685
17135,4786.4995
17991,3868.738
18847,3360.455
19703,3533.6113
20559,3716.0945
21415,0.098432384
22271,4880.8955
23127,6222.8535
23983,6107.575
24839,5781.8237
25695,6001.0054
26551,8100.1562
27407,0.023449028
28263,4868.7915
29119,4394.9424
29975,3848.3506
30831,3547.4114
31687,3500.888
32543,4159.033
33399,0.00943822
34255,5052.938
35111,5773.469
35967,5746.1045
36823,5700.9565
37679,5948.6895
38535,8190.836
39391,0.06450212
40247,5477.9614
16,4723.5317
872,4737.71
1728,5501.1733
2584,6231.056
3440,0.077028304
4296,3038.318
5152,4144.2383
6008,3886.8486
6864,4060.7495
7720,3930.9065
8576,4002.9111
9432,0.02897399
10288,3316.5857
11144,4748.7085
12000,4924.527
12856,5240.0283
13712,5723.3716
14568,5044.597
15424,0.057725552
16280,3310.3997
17136,3819.2766
17992,3532.1013
18848,3414.6206
19704,3766.7126
20560,3601.8943
21416,0.14847688
22272,3222.7446
23128,4843.815
23984,5074.606
24840,5017.512
25696,5331.1025
26552,6043.028
27408,0.05534888
28264,0.0
29120,3914.05
29976,3681.7134
30832,3575.4119
31688,3675.071
32544,4002.556
33400,0.052181453
34256,3282.294
35112,4750.4116
35968,4637.4043
36824,4582.1465
37680,4502.898
38536,6094.546
39392,0.090570256
40248,3524.7874
17,5444.41
873,2804.5479
1729,3203.856
2585,4614.09
3441,0.015314279
4297,4341.0986
5153,4485.463
6009,4290.0293
6865,2006.1362
7721,1921.4541
8577,2301.1912
9433,0.0
10289,4027.266
11145,5037.7256
12001,5144.7354
12857,3021.072
13713,3243.418
14569,7961.2837
15425,0.024780734
16281,4537.0923
17137,4778.607
17993,3989.729
18849,3623.1567
19705,3663.031
20561,4746.7476
21417,0.10021865
22273,4345.6396
23129,5264.3555
23985,5195.148
24841,5324.689
25697,5760.6855
26553,7804.7046
27409,0.0
28265,4364.6123
29121,4463.572
29977,3843.8674
30833,3646.325
31689,3748.3962
32545,4721.0547
33401,0.0
34257,4021.9104
35113,5232.322
35969,4955.882
36825,5321.5664
37681,5748.3354
38537,8555.418
39393,0.0
40249,4412.674
18,8663.703
874,8770.397
1730,10660.628
2586,12330.646
3442,0.0
4298,5794.201
5154,7141.7363
6010,7018.617
6866,6749.0645
7722,6681.899
8578,7317.2803
9434,0.0
10290,5971.15
11146,9447.045
12002,10093.749
12858,10524.204
13714,11773.878
14570,16978.459
15426,0.0
16282,6602.4604
17138,7322.314
17994,6747.912
18850,6830.0513
19706,7014.227
20562,7449.4453
21418,0.0
22274,5886.096
23130,9777.832
23986,9865.022
24842,9516.29
25698,11309.991
26554,13386.723
27410,0.0
28266,5893.551
29122,6632.682
29978,6701.4043
30834,6647.236
31690,7043.7593
32546,8106.95
33402,0.0
34258,5827.8843
35114,9582.074
35970,9576.721
36826,9907.784
37682,11305.052
38538,14269.288
39394,0.0
40250,6391.1885
19,8569.1455
875,8666.24
1731,10988.241
2587,12118.79
3443,0.046908125
4299,8078.283
5155,7976.158
6011,7753.176
6867,7845.8057
7723,8213.163
8579,9384.228
9435,0.029527863
10291,7927.8594
11147,8564.031
12003,10122.951
12859,10819.573
13715,13119.933
14571,13360.128
15427,0.0
16283,7966.214
17139,7434.454
17995,8046.7085
18851,8255.329
19707,7553.1226
20563,9627.641
21419,0.09537617
22275,8012.4214
23131,9475.813
23987,9233.271
24843,8953.305
25699,10712.293
26555,11983.041
27411,0.018977491
28267,8000.6763
29123,7624.0103
29979,8003.4473
30835,7902.3125
31691,8332.615
32547,9283.4
33403,0.0
34259,7213.021
35115,9306.166
35971,9687.161
36827,10539.09
37683,11226.079
38539,13744.32
39395,0.02417152
40251,8130.5366
20,10446.241
876,10683.418
1732,12913.901
2588,14492.81
3444,0.13604142
4300,6822.9736
5156,8039.567
6012,7454.0723
6868,7527.411
7724,7548.7505
8580,7507.2637
9436,0.002840226
10292,6735.887
11148,9574.619
12004,10587.096
12860,11180.069
13716,13211.193
14572,18219.814
15428,0.022232717
16284,6280.048
17140,6730.4155
17996,6754.7637
18852,6943.5425
19708,6990.917
20564,6491.2554
21420,0.06407333
22276,6119.144
23132,8918.735
23988,9779.595
24844,9937.88
25700,12099.838
26556,14267.342
27412,0.004829333
28268,6492.3516
29124,6881.9927
29980,7117.629
30836,7130.24
31692,7043.5913
32548,6751.0537
33404,0.0
34260,6437.858
35116,8872.157
35972,9113.373
36828,9920.313
37684,11252.342
38540,13674.095
39396,0.0
40252,6513.1235
21,7556.7324
877,7925.5464
1733,9297.951
2589,12856.608
3445,0.03838295
4301,6621.254
5157,5592.474
6013,5180.3228
6869,5439.406
7725,5265.1587
8581,6453.444
9437,0.020787757
10293,6740.598
11149,7287.5674
12005,7764.1357
12861,9284.393
13717,10389.4375
14573,12533.707
15429,0.0044040196
16285,7165.3306
17141,5785.3374
17997,5528.1045
18853,5792.7646
19709,5493.156
20565,7330.6924
21421,0.11853964
22277,6881.9077
23133,8470.06
23989,7907.847
24845,7860.787
25701,8837.876
26557,11969.723
27413,0.0051631257
28269,6649.0684
29125,5786.4194
29981,5758.5483
30837,5751.061
31693,5209.548
32549,5780.5557
33405,0.006578098
34261,6739.2803
35117,7951.365
35973,7614.6787
36829,8321.313
37685,8533.561
38541,11823.639
39397,0.06389149
40253,7117.344
22,4381.4727
878,4239.3545
1734,4884.0576
2590,5240.198
3446,0.019077418
4302,2878.0784
5158,3322.9766
6014,3323.4075
6870,3332.9133
7726,3555.9424
8582,3366.0923
9438,0.02823717
10294,3255.5137
11150,4308.1514
12006,4712.8296
12862,4924.6772
13718,5258.2983
14574,6401.993
15430,0.034372926
16286,3297.235
17142,3107.4768
17998,3214.8347
18854,3028.26
19710,3193.8345
20566,2995.5623
21422,0.10428368
22278,3116.9033
23134,4215.5825
23990,4772.5986
24846,4589.9507
25702,5324.6943
26558,5806.223
27414,0.022764938
28270,3058.194
29126,3086.798
29982,3418.3655
30838,3339.9343
31694,3483.5981
32550,3375.9294
33406,0.01407502
34262,3125.8928
35118,3750.1775
35974,4519.3784
36830,4542.605
37686,4574.7354
38542,5304.3413
39398,0.0
40254,3513.6418
23,5483.4976
879,5699.7163
1735,5779.6016
2591,7330.5176
3447,0.039326128
4303,5789.9644
5159,4565.615
6015,4189.566
6871,4083.6792
7727,3952.7866
8583,4511.139
9439,0.0
10295,5602.1646
11151,5709.364
12007,6120.8193
12863,6181.4023
13719,5783.732
14575,6852.106
15431,0.0
16287,6043.7085
17143,4900.3716
17999,3976.6697
18855,4123.1265
19711,5633.114
20567,4745.213
21423,0.09178686
22279,5226.924
23135,5281.703
23991,5227.6567
24847,5118.675
25703,6429.433
26559,7243.2866
27415,0.014807214
28271,5653.719
29127,5292.5806
29983,4593.257
30839,4404.4316
31695,4244.5986
32551,4894.7847
33407,0.0
34263,5634.0166
35119,5951.289
35975,5751.9995
36831,5753.6177
37687,5657.1396
38543,7361.4307
39399,0.0
40255,5523.8145
24,4295.5576
880,4496.6226
1736,4885.3765
2592,5190.254
3448,0.009782058
4304,2000.5577
5160,3862.4731
6016,3560.7488
6872,3757.0737
7728,1016.44836
8584,4279.533
9440,0.040189795
10296,2219.8828
11152,4260.4917
12008,4536.028
12864,4808.0474
13720,5178.8257
14576,5134.6016
15432,0.034035258
16288,2134.9365
17144,3216.0679
18000,2982.898
18856,2975.4092
19712,3304.8245
20568,3240.6902
21424,0.0
22280,1989.188
23136,3852.696
23992,4039.8438
24848,4354.964
25704,4392.382
26560,5227.338
27416,0.0
28272,0.4961399
29128,3298.758
29984,3066.2832
30840,3083.4695
31696,2778.7378
32552,2928.8625
33408,0.0
34264,2165.0925
35120,3418.7341
35976,3409.8455
36832,3639.1526
37688,3769.4553
38544,4853.254
39400,0.0
40256,2514.2156
25,7552.9277
881,7891.775
1737,9073.175
2593,10429.716
3449,0.0
4305,7727.7866
5161,6364.325
6017,5426.0156
6873,5608.238
7729,5523.0244
8585,6506.8335
9441,0.0
10297,8112.929
11153,7828.6587
12009,7721.5757
12865,8714.28
13721,9380.541
14577,11157.678
15433,0.0
16289,8213.766
17145,6717.371
18001,5782.3755
18857,6093.3604
19713,6203.102
20569,7161.129
21425,0.047124673
22281,8119.858
23137,8033.3193
23993,7505.4307
24849,7826.897
25705,8846.563
26561,10593.056
27417,0.02119755
28273,7739.877
29129,6491.7075
29985,5942.513
30841,6008.371
31697,5812.4736
32553,6501.566
33409,0.01581058
34265,7827.524
35121,7191.917
35977,7125.7124
36833,7421.517
37689,7972.477
38545,9624.94
39401,0.038330626
40257,8242.536
26,9276.161
882,9140.228
1738,10780.164
2594,13974.711
3450,0.062981404
4306,7320.82
5162,8036.7227
6018,7358.2856
6874,7095.133
7730,7254.307
8586,8253.55
9442,0.044194248
10298,7467.956
11154,9663.869
12010,10655.363
12866,11138.561
13722,12326.566
14578,19318.412
15434,0.07356266
16290,8018.8433
17146,7901.928
18002,7151.484
18858,7185.458
19714,7381.2573
20570,8504.667
21426,0.08702942
22282,7406.7656
23138,11037.156
23994,10585.238
24850,10078.003
25706,11835.157
26562,15987.787
27418,0.046310153
28274,7752.636
29130,7611.3823
29986,7347.381
30842,7100.9893
31698,7033.7227
32554,8336.519
33410,0.04791185
34266,7535.9243
35122,10250.43
35978,9962.3545
36834,10264.048
37690,11937.321
38546,16461.834
39402,0.05872697
40258,7618.122
27,8560.348
883,8824.147
1739,10553.735
2595,10837.874
3451,0.048609897
4307,5988.7515
5163,5554.723
6019,4504.719
6875,4742.4937
7731,4554.0195
8587,4786.353
9443,0.042987175
10299,6903.195
11155,8973.523
12011,9446.307
12867,11161.488
13723,11532.506
14579,13480.88
15435,0.03652498
16291,9102.514
17147,8124.181
18003,7587.709
18859,7643.837
19715,8097.3525
20571,7455.5513
21427,0.080574036
22283,8958.806
23139,9125.176
23995,9483.852
24851,10062.116
25707,11520.81
26563,11037.588
27419,0.046026025
28275,1.0468733
29131,8066.6567
29987,7865.789
30843,7688.4683
31699,8048.029
32555,8281.858
33411,0.02232562
34267,8431.79
35123,8707.426
35979,8975.681
36835,10091.4
37691,11468.57
38547,13482.667
39403,0.08005168
40259,8895.814
28,5382.7456
884,5630.0684
1740,6550.379
2596,8634.945
3452,0.09020886
4308,5446.5757
5164,4242.2466
6020,3984.7424
6876,4220.4995
7732,4020.8018
8588,4419.9155
9444,0.06496193
10300,5414.0576
11156,5529.6504
12012,6055.3525
12868,6748.5366
13724,7305.1953
14580,10797.749
15436,0.11052894
16292,5619.032
17148,4203.1714
18004,4462.916
18860,4280.105
19716,4300.83
20572,5092.0127
21428,0.16245452
22284,5409.5825
23140,5148.186
23996,4761.186
24852,5686.6133
25708,6249.9126
26564,8905.119
27420,0.02930232
28276,5294.2417
29132,3851.5276
29988,4126.105
30844,3768.851
31700,3508.6511
32556,4116.4536
33412,0.08754722
34268,5350.216
35124,4655.2344
35980,4602.6997
36836,5952.356
37692,6400.931
38548,9315.198
39404,0.0109838955
40260,5181.375
29,4861.5938
885,5113.9067
1741,5855.365
2597,6886.7734
3453,0.0
4309,2558.0142
5165,3603.5269
6021,3372.984
6877,3605.2979
7733,3550.5327
8589,3887.0933
9445,0.0
10301,2860.044
11157,4808.4507
12013,5520.6226
12869,5885.153
13725,6370.1245
14581,7327.889
15437,0.0
16293,2936.5845
17149,3535.0776
18005,3540.2107
18861,3630.1
19717,3605.5864
20573,4202.033
21429,0.0
22285,2755.6387
23141,5033.499
23997,5225.838
24853,5485.208
25709,6013.279
26565,7572.259
27421,0.0
28277,2828.1096
29133,3578.8342
29989,3622.984
30845,3754.7092
31701,3633.6753
32557,3793.8953
33413,0.0
34269,2947.972
35125,4538.421
35981,4748.718
36837,5267.008
37693,5735.104
38549,3206.9106
39405,0.0
40261,3231.6758
30,5502.8843
886,5207.67
1742,5553.791
2598,5123.2905
3454,0.052681543
4310,3817.3901
5166,4788.842
6022,4088.4385
6878,4038.4453
7734,3546.4434
8590,3295.2292
9446,0.019186715
10302,3717.7395
11158,4447.184
12014,4977.0146
12870,5091.6045
13726,5750.0522
14582,4996.1743
15438,0.0
16294,3395.2717
17150,4052.952
18006,4191.2847
18862,3922.0183
19718,3950.9697
20574,3954.8647
21430,0.10206931
22286,3704.2913
23142,5231.458
23998,5679.588
24854,5572.979
25710,5788.2793
26566,5783.3022
27422,0.041542165
28278,3870.1775
29134,4404.4946
29990,4082.7097
30846,3767.4133
31702,4096.8203
32558,3510.911
33414,0.008574669
34270,4220.6523
35126,4682.793
35982,5550.0996
36838,4992.5728
37694,5077.4575
38550,5044.0728
39406,0.05913559
40262,4462.2393
31,5083.4863
887,5304.0474
1743,5531.0
2599,7384.9546
3455,0.029035794
4311,5317.655
5167,5704.8833
6023,5024.1743
6879,5417.798
7735,4817.472
8591,5093.6064
9447,0.0
10303,6040.0312
11159,5298.7583
12015,5769.693
12871,7605.301
13727,6885.985
14583,8887.495
15439,0.026019014
16295,5912.165
17151,5428.8833
18007,4701.461
18863,4566.173
19719,4812.8057
20575,5065.1084
21431,0.05374086
22287,5329.2773
23143,5486.8564
23999,5812.2407
24855,6139.0796
25711,5965.696
26567,7587.1953
27423,0.0
28279,0.0
29135,5195.058
29991,4602.616
30847,4329.3706
31703,4473.375
32559,4812.9297
33415,0.0
34271,5112.7754
35127,5142.949
35983,4997.614
36839,5730.8057
37695,5321.105
38551,7669.9375
39407,0.0
40263,5496.7256
32,11166.067
888,12032.538
1744,12482.303
2600,14330.36
3456,0.20644872
4312,7674.453
5168,9430.336
6024,8799.229
6880,9244.921
7736,8253.943
8592,9093.247
9448,0.1873517
10304,8044.061
11160,10556.223
12016,12237.423
12872,13963.147
13728,14162.8545
14584,16252.342
15440,0.18247868
16296,7478.677
17152,8670.44
18008,9386.94
18864,9306.45
19720,9232.805
20576,10038.545
21432,0.14702277
22288,7055.5664
23144,11028.549
24000,11620.693
24856,12327.7295
25712,14057.015
26568,17093.297
27424,0.13203989
28280,7672.023
29136,8573.045
29992,8922.317
30848,9059.528
31704,8678.631
32560,9098.817
33416,0.091726996
34272,7306.6167
35128,11654.78
35984,11689.534
36840,12554.823
37696,12314.428
38552,17364.264
39408,0.05966668
40264,7026.219
33,6429.5366
889,6475.0415
1745,7352.9326
2601,8801.402
3457,0.0
4313,4337.576
5169,5451.03
6025,4974.4043
6881,5078.9014
7737,4984.1313
8593,5533.8184
9449,0.017240852
10305,4150.5283
11161,6358.5664
12017,6927.494
12873,7205.024
13729,8291.549
14585,9922.622
15441,0.0
16297,4181.058
17153,5091.61
18009,5106.936
18865,5359.537
19721,5255.1543
20577,5383.0693
21433,0.012447451
22289,3939.6755
23145,7263.0513
24001,7122.322
24857,6854.6553
25713,7559.277
26569,9641.755
27425,0.0
28281,4150.2983
29137,4989.1357
29993,4771.661
30849,4644.0356
31705,4296.1724
32561,4907.0225
33417,0.014562811
34273,4462.4775
35129,6126.298
35985,5916.706
36841,5838.879
37697,5669.6665
38553,8015.0283
39409,0.0
40265,3690.1025
34,4753.2085
890,4790.7383
1746,5597.437
2602,6996.901
3458,0.17608199
4314,5685.2305
5170,4712.9106
6026,4071.303
6882,3958.0994
7738,3946.525
8594,4625.0615
9450,0.14131066
10306,5744.159
11162,5623.7134
12018,5776.9175
12874,6049.447
13730,6334.2324
14586,6699.742
15442,0.07061725
16298,5600.6094
17154,4689.8115
18010,3677.161
18866,3357.2927
19722,3831.07
20578,4313.834
21434,0.123917244
22290,5306.548
23146,5068.786
24002,5051.989
24858,4878.782
25714,5109.918
26570,7016.9775
27426,0.07948526
28282,5631.351
29138,4588.142
29994,4005.898
30850,3691.7434
31706,3773.5134
32562,4866.28
33418,0.066907376
34274,5342.658
35130,5603.153
35986,5296.681
36842,5412.318
37698,5284.439
38554,7611.854
39410,0.073387004
40266,5374.4756
35,5188.566
891,5200.408
1747,5847.7295
2603,6429.801
3459,0.0
4315,4152.3774
5171,4326.118
6027,4105.932
6883,4238.1133
7739,4119.168
8595,4620.409
9451,0.0
10307,4146.7256
11163,4671.506
12019,4938.2573
12875,5542.619
13731,5605.12
14587,8878.955
15443,0.027688768
16299,4344.0605
17155,4095.0305
18011,3736.5618
18867,3606.0715
19723,3914.629
20579,4034.9255
21435,0.032858077
22291,4263.3457
